Network Size,Delivery Rate (TPS),Run Index,NAME,Memory(max) (MB),Memory(avg) (MB),CPU(max) (%),CPU(avg) (%),Traffic In (MB),Traffic Out (MB),Disc Read (B),Disc Write (B)
1,15,0,sawtooth-shell-default,35.1,13.0,59.30,17.86,1.0,7.6,0,0
1,15,0,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-rest-api-0,92.1,42.2,63.43,14.47,650.8,1.1,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,22.7,21.5,44.42,6.41,15.1,7.4,0,0
1,15,0,sawtooth-validator-0,397.0,211.4,101.81,42.54,18.8,649.5,0,0
1,15,1,sawtooth-shell-default,44.1,16.1,56.01,18.21,1.6,11.1,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-rest-api-0,124.8,54.0,94.29,18.95,976.3,1.6,0,0
1,15,1,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,23.6,21.9,46.37,9.76,23.2,11.4,0,0
1,15,1,sawtooth-validator-0,501.9,306.1,104.08,61.86,24.0,979.6,0,0
1,15,0,sawtooth-shell-default,43.8,16.8,54.87,17.69,1.7,11.7,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,23.9,22.1,45.67,10.02,24.5,12.1,0,0
1,15,0,sawtooth-rest-api-0,149.8,56.3,100.02,22.21,1.0,1.7,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-validator-0,553.5,303.0,104.19,57.42,25.0,1.0,0,0
1,15,1,sawtooth-shell-default,49.6,16.0,55.42,16.28,1.4,9.8,0,0
1,15,1,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,23.4,21.9,44.93,9.13,21.7,10.6,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-rest-api-0,130.4,52.6,94.73,19.53,860.0,1.4,0,0
1,15,1,sawtooth-validator-0,509.4,278.2,103.37,69.35,22.7,863.2,0,0
1,15,0,sawtooth-shell-default,76.7,16.1,62.11,16.83,1.9,13.2,0,0
1,15,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-rest-api-0,142.4,59.2,100.15,25.19,1.1,1.9,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,23.8,22.1,45.09,10.14,24.9,12.3,0,0
1,15,0,sawtooth-validator-0,501.5,274.3,106.75,42.12,25.7,1.1,0,0
1,15,1,sawtooth-shell-default,63.6,17.1,58.95,16.54,1.8,12.8,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,24.0,22.2,47.17,10.09,25.2,12.5,0,0
1,15,1,sawtooth-rest-api-0,145.3,59.6,98.65,26.11,1.1,1.8,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-validator-0,514.0,291.2,106.37,45.20,25.7,1.1,0,0
1,15,0,sawtooth-shell-default,41.5,15.7,55.45,16.46,1.8,12.8,0,0
1,15,0,sawtooth-rest-api-0,114.4,54.8,92.95,22.69,1.1,1.8,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-settings-tp-0,20.8,20.8,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,24.2,22.4,45.61,9.66,25.3,12.5,0,0
1,15,0,sawtooth-validator-0,395.7,236.4,107.85,37.72,25.7,1.1,0,0
1,15,1,sawtooth-shell-default,53.8,17.1,53.29,16.67,1.8,12.8,0,0
1,15,1,sawtooth-rest-api-0,110.6,56.3,91.26,22.67,1.1,1.8,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,24.2,22.3,44.23,10.75,25.5,12.6,0,0
1,15,1,sawtooth-settings-tp-0,20.4,20.4,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-validator-0,395.3,237.2,108.56,39.45,25.8,1.1,0,0
1,15,0,sawtooth-shell-default,67.3,16.4,56.02,18.49,1.7,11.9,0,0
1,15,0,sawtooth-rest-api-0,105.2,53.8,91.67,21.05,1.0,1.7,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,23.7,22.0,46.03,10.07,23.5,11.6,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-validator-0,507.6,298.1,103.25,60.79,24.5,1.0,0,0
1,15,1,sawtooth-shell-default,36.8,16.2,60.26,18.04,1.6,11.5,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.9,46.9,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,23.8,22.1,44.45,9.71,23.4,11.5,0,0
1,15,1,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-rest-api-0,123.9,54.9,84.42,20.22,1015.8,1.7,0,0
1,15,1,sawtooth-validator-0,513.2,310.3,104.88,59.07,24.3,1018.9,0,0
1,15,0,sawtooth-shell-default,48.6,16.9,64.75,17.30,1.8,12.8,0,0
1,15,0,sawtooth-poet-validator-r...-tp-0,46.4,46.4,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-rest-api-0,132.4,58.3,92.91,22.57,1.1,1.9,0,0
1,15,0,sawtooth-intkey-tp-python...ult-0,24.2,22.4,45.25,10.56,25.3,12.5,0,0
1,15,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,15,0,sawtooth-validator-0,438.6,250.0,108.20,41.71,25.8,1.1,0,0
1,15,1,sawtooth-shell-default,67.0,16.7,56.50,17.49,1.9,12.9,0,0
1,15,1,sawtooth-intkey-tp-python...ult-0,24.0,22.3,44.49,10.35,25.3,12.5,0,0
1,15,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,15,1,sawtooth-poet-validator-r...-tp-0,46.8,46.8,0.00,0.00,3.8,0,0,0
1,15,1,sawtooth-rest-api-0,129.5,59.8,91.85,22.82,1.1,1.9,0,0
1,15,1,sawtooth-validator-0,442.3,251.3,108.48,41.33,25.8,1.1,0,0
1,20,0,sawtooth-shell-default,71.0,17.5,57.50,16.57,1.9,13.1,0,0
1,20,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,20,0,sawtooth-intkey-tp-python...ult-0,25.1,22.8,45.58,13.81,32.9,16.3,0,0
1,20,0,sawtooth-settings-tp-0,20.6,20.6,0.00,0.00,3.6,0,0,0
1,20,0,sawtooth-rest-api-0,158.7,67.8,99.85,23.91,1.1,1.9,0,0
1,20,0,sawtooth-validator-0,577.6,335.0,107.29,54.57,32.5,1.1,0,0
1,20,1,sawtooth-shell-default,48.5,17.5,60.37,15.37,1.9,13.3,0,0
1,20,1,sawtooth-intkey-tp-python...ult-0,25.4,22.8,47.07,13.60,33.6,16.6,0,0
1,20,1,sawtooth-rest-api-0,202.0,66.0,100.42,25.44,1.2,1.9,0,0
1,20,1,sawtooth-settings-tp-0,20.7,20.7,0.00,0.00,3.6,0,0,0
1,20,1,sawtooth-poet-validator-r...-tp-0,46.6,46.6,0.00,0.00,3.6,0,0,0
1,20,1,sawtooth-validator-0,571.5,334.1,107.49,54.60,32.9,1.2,0,0
1,20,0,sawtooth-shell-default,68.6,17.8,61.35,16.47,1.9,13.3,0,0
1,20,0,sawtooth-poet-validator-r...-tp-0,46.7,46.7,0.00,0.00,3.6,0,0,0
1,20,0,sawtooth-intkey-tp-python...ult-0,24.9,22.6,44.20,12.91,32.5,16.1,0,0
1,20,0,sawtooth-settings-tp-0,20.5,20.5,0.00,0.00,3.6,0,0,0
1,20,0,sawtooth-rest-api-0,185.8,67.2,100.55,24.72,1.1,1.9,0,0
1,20,0,sawtooth-validator-0,632.2,351.0,109.39,64.32,32.4,1.2,0,0
1,20,1,sawtooth-shell-default,84.5,17.8,56.37,16.23,1.8,12.1,0,0
1,20,1,sawtooth-settings-tp-0,20.3,20.3,0.00,0.00,3.6,0,0,0
